day,price,size,premium,premium*size,price*size,average,adjusted_size,weighted_price,weighted_average_premium,count,WAP_buy,WAP_sell,compound
2021-07-17,66.2,0.15,0.0184615384615385,0.0013846153846153,9.93,65.0,-0.15,66.2,0.0092307692307692,2,,66.2,0.101875
2021-07-19,65.822,96.35,-0.0015996626844293,-0.2464364779714273,6352.61125,65.933505,95.45,65.93265438505448,-0.0025577216188004,5,65.93184306569343,66.10555555555555,0.3832216666666667
2021-07-20,67.37162790697674,1562.8,-0.0018704675676173,-0.3137232629108694,103525.824,67.49648895348837,-1143.3,66.24380854875864,-0.0002007443453486,43,66.33225744934447,66.23009718783489,0.37247258064516126
2021-07-21,68.61098837209302,86.25,0.0004687582109817,-0.0004574678091766,5925.436749999999,68.57954302325581,-69.85,68.70071594202898,-5.303974599150002e-06,86,68.59475609756097,68.7118481742473,0.11374382022471911
2021-07-22,71.74984304932735,1347.1,-0.007763986971275,0.0253472998934059,93742.15625,72.33448452914799,1294.3,69.58811985004827,1.8816197679018626e-05,223,69.57678560611801,70.15513257575755,0.4602931034482758
2021-07-23,72.08743202416917,257.79999999999995,0.0071018039316268,0.0084792245236993,18467.57225,71.57669599697884,221.4,71.63526861908458,3.289070800503999e-05,331,71.6216965776294,71.81394230769232,0.20882702702702702
2021-07-24,71.925,4.6,0.0128184727950691,0.0015919153913118,330.39825,71.0147,-1.2000000000000004,71.82570652173914,0.0003460685633286,33,71.71485294117646,71.89068965517241,0.20882702702702702
2021-07-25,71.67333333333333,0.6000000000000001,0.009274605586355,0.0018361456618606,43.0,71.0147,0.4,71.66666666666666,0.0030602427697676,3,71.682,71.59,0.20882702702702702
2021-07-26,69.56238938053097,35.35,0.0012595374531926,-0.0001529471902982,2432.49425,69.47429402654868,-18.15,68.81171852899575,-4.326653190897985e-06,113,69.09226744186046,68.72152336448602,0.2836592307692308
2021-07-27,68.14237623762376,22.55,0.0007398035224479,0.000279412007132,1540.3805,68.0922905940594,9.45,68.30955654101996,1.2390776369494445e-05,101,68.41271875,68.0575572519084,0.4027833333333333
2021-07-28,69.77744318181819,3032.4500000000003,-0.0002924034743807,0.0676750637822212,207481.93925,69.80086875,-517.6500000000001,68.4205639829181,2.231695948233977e-05,176,68.29798154922858,68.50739824230304,0.33903589743589746
2021-07-29,70.45289772727273,68.25,0.0009284516210314,0.0029468410722743,4770.393999999999,70.38856392045454,4.049999999999999,69.89588278388277,4.317715856812259e-05,88,69.88756569847855,69.90524922118381,0.24007529411764708
2021-07-30,70.17521739130434,10.8,-0.0009087450886387,-9.216643708315058e-05,757.507,70.23888369565216,-1.0,70.13953703703703,-8.533929359550979e-06,92,70.25750000000002,70.0415677966102,0.24222925170068027
2021-07-31,69.40928571428572,1268.8,-0.009217247672747,-1.7033545071729488,88050.4845,70.055,-1268.6,69.39666180643128,-0.0013424925182636,7,69.5,69.39665366122803,0.24222925170068027
2021-08-01,69.774,34.15,-0.0040111341089144,-0.0196145885375779,2385.5077500000007,70.055,34.15,69.85381405563692,-0.0005743656965615,5,69.8538140556369,,0.24222925170068027
2021-08-02,69.49577777777777,57.2,0.0003044356280034,-0.0003351883177661,3996.5675,69.47471083333333,-48.5,69.87006118881119,-5.859935625282976e-06,90,69.57856321839083,69.89405392620624,0.17529239130434782
2021-08-03,69.2169298245614,905.2,-0.0001168346256983,0.0065824150015814,62172.06825,69.22544276315789,895.3000000000001,68.68323933937252,7.271779718936676e-06,114,68.6805740072202,69.16797979797981,0.19294074074074075
2021-08-04,68.52029761904762,164.15,0.0001900207081752,0.0017493273371035,11251.621,68.50743005952381,-145.75,68.54475175144684,1.0656882955245716e-05,84,68.64586956521741,68.5387479832204,0.1522272
2021-08-05,68.91929824561403,10.7,0.0011290459534455,0.0004542630568468,737.00225,68.84195307017544,3.4,68.87871495327101,4.2454491294093946e-05,57,68.9513475177305,68.73842465753425,0.18591340206185566
2021-08-06,68.446953125,460.5,0.0012224649502362,0.0124598217964496,31333.8795,68.363766796875,453.4,68.04316938110749,2.7057159167100268e-05,64,68.03921818579713,68.55176056338027,0.1204664
2021-08-07,67.32000000000001,1221.85,0.00048300204347,-0.1530395844944007,81968.08825,67.28750000000001,-1199.85,67.08522997913,-0.0001252523505294,24,67.52345454545453,67.08124891605071,0.1204664
2021-08-08,66.97,1.7,-0.0047185584246702,-0.0042188370796953,113.821,67.28750000000001,-1.7,66.9535294117647,-0.002481668870409,2,,66.9535294117647,0.1204664
2021-08-09,67.116,135.75,0.0007356233680922,0.0055002036290541,9115.754,67.06692333333334,132.85,67.15104235727439,4.0517153805186765e-05,15,67.15476358897992,66.80637931034485,0.14905728155339806
2021-08-10,66.5288,256.9,0.0015653599680673,-0.0033975503257058,16911.46175,66.424302,239.5,65.82896749708058,-1.3225186164678258e-05,25,65.79921434327154,66.67778735632183,0.36379999999999996
2021-08-11,65.61145833333333,26.55,-0.000542877821257,-0.0005385912675804,1739.85075,65.64733854166666,24.55,65.53110169491525,-2.028592344935632e-05,24,65.53671232876712,65.38775000000001,0.17584
2021-08-12,64.8546875,64.05,-0.0004668100012723,0.0086266172988613,4155.10225,64.88640000000001,51.15,64.87279078844652,0.0001346856721133,16,64.85121093749999,65.065503875969,0.1226157894736842
2021-08-13,64.97,336.15,-0.0024743165543871,-0.0792685407306191,21782.98625,65.13259615384615,117.05,64.8013870295999,-0.0002358130023222,13,64.87515335392763,64.64880419899589,0.3287894736842105
2021-08-14,64.848125,7.15,0.0032585573390061,0.0021265229162639,463.25775,64.63749999999999,0.25,64.79129370629371,0.0002974157924844,8,65.0247972972973,64.54086956521739,0.3287894736842105
2021-08-15,64.748125,25.95,0.0017114678011991,0.002688793270161,1678.7335,64.63749999999999,-15.65,64.69107899807322,0.0001036143842065,8,64.98674757281553,64.61787259615386,0.3287894736842105
2021-08-16,63.498125,6266.9,0.0008565583503906,-0.0042241560116498,396165.85825,63.4436875,-1039.3,63.215602331296175,-6.740423513459419e-07,56,63.15766929374856,63.25705352987873,0.13622567567567567
2021-08-17,63.295,10.65,0.0031863472632075,0.0060237290792456,676.446,63.09397272727272,-6.25,63.51605633802817,0.0005656083642484,11,63.67909090909092,63.47360946745562,0.256669696969697
2021-08-18,62.69642857142857,11.7,0.0011722316433462,0.0011016431764561,734.25325,62.62324285714286,-1.6,62.75668803418804,9.415753644924314e-05,7,62.66158415841584,62.82890977443608,0.3209333333333333
2021-08-19,61.67375,14.15,0.0008004956864685,0.0048906809170657,872.26525,61.624375,12.75,61.64418727915195,0.0003456311602166,4,61.66444237918216,61.25500000000001,0.171575
2021-08-20,62.3025,73.2,-0.0013343128340461,0.0092692971074783,4559.52,62.38645833333334,73.1,62.28852459016392,0.0001266297419054,6,62.28876623376624,61.935,-0.052970270270270264
2021-08-21,62.689,5.2,-0.0083992407465992,-0.0070207212907308,326.52475000000004,63.220000000000006,5.1,62.79322115384616,-0.0013501387097559,5,62.79703883495145,62.4,-0.052970270270270264
2021-08-22,62.77,3.05,-0.007118000632711,-0.0072366339765895,191.4485,63.22,3.05,62.77000000000001,-0.0023726668775703,3,62.77000000000001,,-0.052970270270270264
2021-08-23,63.60552631578948,89.25,-0.0023501673879027,-0.0039244821211948,5710.08775,63.75425394736842,52.45,63.97857422969187,-4.397178847277179e-05,19,64.30378263937897,62.72634510869564,0.08141639344262296
2021-08-24,64.19966666666667,86.7,0.0002449309170355,0.0136879877488097,5592.005999999999,64.18387,75.89999999999999,64.49833910034602,0.0001578775980254,15,64.52307503075032,64.12592592592593,0.2314074074074074
2021-08-25,63.80375,3.75,0.0030452867043218,0.0016880054482134,239.7035,63.61030416666667,2.35,63.92093333333333,0.0004501347861902,12,63.97032786885245,63.70571428571428,0.31381807228915665
2021-08-26,63.54875,18.15,0.0023805797873151,0.0114983682693834,1160.90025,63.397340625000005,-17.95,63.96144628099174,0.0006335189129136,8,63.37,63.96472299168976,0.27442666666666665
2021-08-27,62.925,0.6,8.493623742455991e-05,0.0002339432197908,37.73325,62.91979166666667,0.5,62.88875,0.000389905366318,3,62.91590909090908,62.59,0.18565894736842103
2021-08-28,63.675,0.25,-0.0034041554173025,-0.0008510388543256,15.91875,63.8925,0.25,63.675,-0.0034041554173025,1,63.675,,0.18565894736842103
2021-08-29,63.576,20.05,-0.0049536330555229,-0.0164718081151934,1275.7825,63.8925,-18.05,63.63004987531173,-0.0008215365643487,5,63.67,63.62795275590552,0.18565894736842103
2021-08-30,64.42071428571428,204.0,0.0002491759340657,0.0450420810831474,13259.068249999997,64.403975,-193.3,64.9954325980392,0.0002207945151134,7,64.936261682243,64.99702617669267,0.03858701298701298
2021-08-31,64.745,15.85,0.0034890875037523,0.0055201678687693,1024.98025,64.5206857142857,4.250000000000001,64.667523659306,0.0003482755753166,14,64.78455223880596,64.46474137931035,0.1249607305936073
2021-09-01,65.7475,248.95,-0.0005450049947558,0.0408314288350011,16362.5315,65.78342386363637,41.35,65.72617593894357,0.0001640145765615,22,65.87966414054426,65.51154383429673,0.26344460431654676
2021-09-02,65.4071875,77.0,0.0021589053004029,0.0154684517011345,5009.08475,65.26604218749999,-25.6,65.0530487012987,0.0002008889831316,16,65.91237354085602,64.62254873294347,0.15067904761904763
2021-09-03,64.48884615384615,585.35,0.0033183883823998,0.0530902252148223,37804.272,64.2760846153846,259.95,64.58404715127702,9.069825781980413e-05,13,64.73254761623092,64.19828365089121,0.13822
2021-09-05,64.77166666666666,0.35,-0.0038193376397005,-0.0004088485594176,22.67725,65.02,0.15,64.79214285714285,-0.0011681387411931,3,64.915,64.485,0.13822
2021-09-06,64.8475,2.2,-0.0026530298369731,-0.0014783912642263,142.6595,65.02,0.1,64.84522727272727,-0.0006719960291937,4,65.0936956521739,64.57309523809523,0.4530274509803921
2021-09-07,64.766,79.5,-0.0009708746020852,0.0027491454897785,5169.76775,64.82891166666667,71.1,65.0285251572327,3.458044641230916e-05,15,65.0587416998672,64.4867857142857,0.3273395061728395
2021-09-08,63.83866666666667,240.2,-0.0018072749830933,-0.0485062871279977,15234.361749999998,63.957951666666666,-34.29999999999999,63.42365424646128,-0.0002019412453288,30,62.53360611947548,64.0912714025501,0.22141532846715328
2021-09-09,62.475,4.8,-0.0009002623240932,-0.0026460144043854,299.18,62.53125,3.9,62.32916666666667,-0.0005512530009136,5,62.30528735632182,62.56,0.2747671428571428
2021-09-10,62.59615384615385,243.1,-7.229857706271013e-05,-0.0076017545756378,15101.06975,62.60114807692308,107.8,62.118756684491984,-3.127007229797559e-05,13,62.19733257338273,61.91497043606801,0.20600662650602408
2021-09-11,61.57,1.45,0.0124862894194607,0.0053423369571473,89.47500000000001,60.8107,0.95,61.70689655172414,0.003684370315274,4,61.77875,61.362,0.20600662650602408
2021-09-12,61.58416666666667,16.85,0.0127192528069347,0.0438264565282098,1040.651,60.8107,15.550000000000002,61.75970326409495,0.0026009766485584,6,61.77518518518519,61.37384615384615,0.20600662650602408
2021-09-13,60.1878947368421,353.75,0.0039147828858688,0.0360227067069333,21151.70925,59.95115921052631,301.85,59.79281766784451,0.0001018309730231,19,59.7723177242221,60.051772639691706,0.24219621621621623
2021-09-14,59.96625,194.85,-0.0017933453479719,-0.0123243820672993,11721.03075,60.0739,194.85,60.15412240184757,-6.325061363766686e-05,4,60.15412240184757,,0.1590308176100629
2021-09-15,61.26954545454546,207.15,0.0001363080596325,0.0326497486727514,12786.69425,61.261081818181815,119.25,61.726740284817765,0.0001576140413842,11,61.8771920955882,61.16806598407281,0.3128406976744186
2021-09-16,61.87884615384615,7.7,0.0007808033797435,0.001794114009395,475.621,61.83210961538461,-0.6,61.76896103896104,0.0002330018194019,13,61.91514084507042,61.643915662650606,0.34631491228070177
2021-09-17,62.28125,4.750000000000001,0.0001644872145446,-0.0019729187965655,295.6245,62.27389791666667,-2.95,62.23673684210525,-0.0004153513255927,12,62.38388888888888,62.202337662337655,0.24760000000000001
2021-09-18,61.99625,2.05,0.0122249887750519,0.0053119515082247,126.85875,61.2475,-1.95,61.88231707317074,0.0025911958576706,4,62.37500000000001,61.87,0.24760000000000001
2021-09-19,62.25928571428572,1.0,0.0165196247077139,0.0025079740864058,62.32275,61.2475,0.8,62.32275,0.0025079740864058,7,62.358611111111095,62.0,0.24760000000000001
2021-09-20,61.0966,497.55,0.0038043835277913,0.0206614715765005,30076.0745,60.863832,458.65,60.44834589488493,4.152642262385802e-05,25,60.44573101861534,60.512622107969136,0.3168583333333333
2021-09-21,62.20142857142857,12.8,-0.0028628671832815,-0.001429115308258,797.3014999999999,62.37963214285715,-9.2,62.2891796875,-0.0001116496334576,21,62.04333333333334,62.32940909090908,0.2062036144578313
2021-09-22,63.17132352941176,168.2,0.0040977012350051,0.0323674539033584,10576.253,62.916855147058826,-147.5,62.87903091557669,0.0001924343276061,34,63.2377777777778,62.85550839404498,0.29604157303370787
2021-09-23,65.6504347826087,611.65,0.0001912821344605,-0.0076845518122745,40324.7085,65.63862445652174,-361.45,65.92775034742091,-1.2563642299149065e-05,46,65.26327937649882,66.09859675264619,0.3531217821782178
2021-09-24,66.75481132075473,871.65,0.0045273546875507,0.0182783053471052,58345.20525,66.45522122641509,-338.05,66.93650576492858,2.0969776110945004e-05,53,66.90679910044979,66.94960940729108,0.0579718954248366
2021-09-25,67.18666666666667,1.55,0.0122666264893845,0.0030123545142943,104.077,66.37249999999999,-0.85,67.14645161290322,0.0019434545253512,6,67.5307142857143,67.03437499999998,0.0579718954248366
2021-09-26,67.0957142857143,60.5,0.0108962941838004,0.0923951937926116,4058.46375,66.37249999999999,-56.0,67.08204545454545,0.0015271932858282,7,67.425,67.0687982832618,0.0579718954248366
2021-09-27,66.2190625,21.9,0.0056918400736287,0.0046925537852246,1451.9835,65.84509453125,8.5,66.30061643835617,0.000214271862339,32,66.46366776315789,65.93070895522389,0.2826223463687151
2021-09-28,63.616875,259.7,0.0059874299437883,0.0910878363021218,16535.18425,63.23582708333333,51.89999999999999,63.67032826338082,0.000350742534856,24,64.4327936456996,62.52699711260829,0.30046470588235297
2021-09-29,61.281400000000005,260.85,0.0012568490016256,0.0191091758813782,15868.17775,61.204186,164.75,60.8325771516197,7.325733517875488e-05,25,60.851211231203,60.75005202913632,0.2677894117647059
2021-09-30,60.614444444444445,14.8,0.0018145051080678,0.0027356464179052,896.473,60.50548472222223,1.5,60.5725,0.0001848409741827,18,60.82374233128834,60.26458646616542,0.2835224719101124
2021-10-01,60.87138888888889,95.55,-0.0040468612517724,-0.0834445334513035,5739.98225,61.118472222222216,74.74999999999999,60.073074306645736,-0.0008733075191135,18,60.00215502055197,60.65372596153844,0.2743979797979798
2021-10-02,62.15642857142858,3.6,0.0185404108386494,0.0090448879264939,223.55375,61.02499999999999,-0.7,62.09826388888889,0.0025124688684705,7,62.31275862068964,61.9536046511628,0.2743979797979798
2021-10-03,62.205000000000005,0.65,0.0193363375665712,0.0043902772087942,40.47,61.025,0.4499999999999999,62.26153846153846,0.0067542726289142,3,62.32727272727272,61.9,0.2743979797979798
2021-10-04,58.81315789473685,98.25,0.0018962917062495,-0.0007049384186079,5757.5925,58.70071052631579,59.65,58.601450381679385,-7.174945736467244e-06,38,58.64499366687778,58.42332901554405,0.4437798165137615
2021-10-05,59.52905405405405,97.8,-0.0020356783881138,-0.009599540871363,5810.6555,59.64943918918919,-6.9,59.413655419222906,-9.815481463561374e-05,37,59.47145214521451,59.363476599808976,0.051730960854092525
2021-10-06,60.700625,3247.55,-0.0096524047750968,0.1113041660047831,197296.3865,61.28635625,3163.95,60.752378408338586,3.4273272468409456e-05,32,60.76559900179366,59.73845693779905,0.15891371428571427
2021-10-07,63.5012,334.85,0.0004959659177726,0.0470868901617471,21118.2985,63.47083000000001,287.25,63.0679363894281,0.0001406208456375,25,63.03718373251888,63.46985294117647,0.16369259259259258
2021-10-08,63.86000000000001,14.8,0.0028181090247618,0.0076690446968972,939.8885,63.68180454545455,-10.9,63.50597972972973,0.0005181786957363,11,64.19782051282051,63.40099221789884,0.20771868131868132
2021-10-09,63.9275,6.8500000000000005,0.0151250496228662,0.0166276300119095,437.6615,62.975,6.8500000000000005,63.89218978102189,0.0024273912426145,6,63.8921897810219,,0.20771868131868132
2021-10-10,63.64833333333333,3.1,0.0106920735741696,0.0039479952362048,196.71425,62.975,-2.5,63.45620967741935,0.0012735468503886,6,63.88999999999999,63.409732142857145,0.20771868131868132
2021-10-11,62.93283333333333,92.7,0.0024034115769468,-0.000470672704221,5797.338250000001,62.78201583333334,-85.89999999999999,62.53870819848976,-5.077375450065656e-06,30,63.51779411764705,62.50143057110864,0.06476261261261261
2021-10-12,61.62769230769231,14.95,-8.651959242843822e-05,-0.001355210272462,919.26225,61.633915384615385,9.45,61.48911371237458,-9.06495165526476e-05,13,61.53754098360656,61.27427272727273,0.17476910994764397
2021-10-13,61.88277777777778,9.7,-0.0033855521258726,-0.0067249129703436,597.677,62.09262777777778,-9.0,61.61618556701032,-0.0006932899969426,9,62.10928571428572,61.59772727272727,0.18460234374999998
2021-10-14,63.02277777777778,1.25,-0.0045722934541731,-0.0006169738855524,78.7285,63.31296944444445,-0.45,62.9828,-0.0004935791084419,9,63.29124999999999,62.83764705882352,0.17554354838709677
2021-10-15,63.182500000000005,8.45,0.006279301237671,0.0149381879180513,537.9855,62.78982,7.75,63.66692307692309,0.0017678328897102,10,63.69722222222221,62.96571428571429,0.21026
2021-10-16,63.1475,1.1,0.0056535414261256,0.0033781900704701,69.49600000000001,62.7925,1.1,63.17818181818182,0.0030710818822455,2,63.17818181818182,,0.21026
2021-10-17,62.842,1.55,0.0007883107058963,-0.0001047099573993,97.2955,62.7925,-0.8500000000000001,62.77129032258065,-6.755481122541675e-05,5,63.105,62.67395833333333,0.21026
2021-10-18,64.0255172413793,408.65,-0.0002738526220655,-0.0002800360263961,26301.502,64.04316034482758,391.9500000000001,64.36192830050165,-6.852710789090366e-07,29,64.36018798401197,64.44535928143712,0.15237363636363635
2021-10-19,65.98972972972973,110.75,0.0007862341921206,0.0024737293356914,7250.8445,65.9388445945946,-37.04999999999999,65.47037923250565,2.2336156529945694e-05,37,65.77291044776119,65.31952300405956,0.18527052631578947
2021-10-20,66.7121,130.55,-0.0007000763226054,-0.002577379371138,8646.132249999999,66.7597285,64.55,66.22851206434315,-1.9742469330815807e-05,50,66.29565863659661,66.03002272727272,0.14459746835443038
2021-10-21,63.35683673469388,115.35,-0.0223544557916454,-0.1494724719624296,6565.3355,64.8331219387755,-103.95,56.916649328131776,-0.0012958168353916,98,65.17197368421054,56.48750797993617,0.07267985865724381
2021-10-22,62.87336734693878,73.5,0.0002043354234494,0.0011221862914681,4619.468,62.86111224489796,-1.9000000000000012,62.84990476190476,1.5267840700247558e-05,49,62.86819134078212,62.83253978779842,0.45180344827586205
2021-10-23,62.25357142857143,3.3,0.0114308924219566,0.0060972496228385,205.742,61.55,1.7,62.34606060606061,0.0018476514008601,7,62.463,61.980625,0.45180344827586205
2021-10-24,62.18,2.0,0.0102355808285946,0.0102355808285946,124.36,61.55,0.0,62.18,0.0051177904142973,2,62.41,61.95,0.45180344827586205
2021-10-25,61.79544117647059,38.5,0.0005866359255964,0.0017492908235724,2376.08575,61.760417647058816,-4.500000000000001,61.71651298701299,4.543612528759526e-05,34,62.11551470588235,61.40102325581397,0.1578549019607843
2021-10-26,61.52063829787234,38.75,-0.0015873107923103,-0.0051645568704002,2392.93475,61.62149627659574,-8.65,61.75315483870968,-0.000133278886978,47,63.23546511627905,60.8118565400844,0.30215362318840583
2021-10-27,57.22251879699248,439.7,0.0026438443661577,0.0059286113963042,25112.94925,57.07241578947369,-138.9,57.11382590402547,1.34833099756748e-05,133,57.87567652925532,56.7177583823021,0.10951637931034482
2021-10-28,54.79479674796748,2577.65,0.0018102053964101,0.0574953237499228,140225.90875,54.69592073170732,2500.15,54.40067842802553,2.230532607216763e-05,123,54.39748010949624,54.61023225806452,0.1447094117647059
2021-10-29,53.89454545454546,897.75,-0.0010353542751612,0.0142890918231793,48034.356,53.95261948051948,783.55,53.50526984126984,1.591656009265313e-05,77,53.50513858323917,53.50720227670754,0.07980661764705882
2021-10-30,53.540000000000006,117.15,-0.0134058137927857,-0.0520946959606296,6292.4155,54.2675,-20.55,53.71246692274862,-0.000444683704316,23,54.00596273291925,53.50657225853304,0.07980661764705882
2021-10-31,53.80295454545455,84.9,-0.0085602884699949,-0.028120589504014,4573.737999999999,54.2675,53.7,53.87206124852767,-0.0003312201355007,22,53.944848484848485,53.54871794871796,0.07980661764705882
2021-11-01,54.3752380952381,81.7,-0.0032591877951518,-0.0220865612334346,4417.251,54.55191785714286,7.800000000000001,54.06671970624235,-0.0002703373467984,21,54.103955307262574,54.02162381596752,0.20635684931506848
2021-11-02,54.49765957446808,1164.95,0.0037574359961867,0.0341546413580296,63090.96225,54.292897872340426,1118.05,54.15765676638482,2.931854702607804e-05,47,54.14836684187472,54.60987206823028,0.06417862595419847
2021-11-03,53.94689189189189,133.5,0.0026090251224912,0.0053791239651651,7220.34275,53.80673175675676,106.6,54.08496441947565,4.029306340947672e-05,37,54.12080174927115,53.76509293680297,0.23472037037037038
2021-11-04,54.02352941176471,1439.1,4.883714775868529e-05,0.0411610582711915,77054.9855,54.02181985294118,764.4,53.5438715169203,2.8601944459169996e-05,34,53.51681484002722,53.63223580850749,0.3168474747474747
2021-11-05,53.52965517241379,1041.5,0.0008033888957401,-0.0097710001514124,55493.81775,53.48703189655172,772.2,53.28259025444071,-9.381661211149735e-06,29,53.329745272095714,52.96500742666172,0.3220922794117647
2021-11-06,53.11333333333333,89.3,-0.0131531071215674,-0.0712798022259893,4737.183,53.82125,-40.89999999999999,53.04796192609183,-0.0007982060719595,18,53.313491735537184,52.94925499231952,0.3220922794117647
2021-11-07,53.14961538461539,5.7,-0.0124789858166544,-0.0051815035882667,303.15575,53.82125,1.6,53.18521929824561,-0.0009090357172397,13,53.32739726027398,52.9320731707317,0.3220922794117647
2021-11-08,53.95346153846154,12.25,-0.0002096107250582,-7.408853478209151e-05,660.70825,53.96444423076923,7.750000000000001,53.935367346938776,-6.048043655680939e-06,26,54.00754999999998,53.61455555555555,0.33333966942148757
2021-11-09,53.94923076923077,8.65,-0.0019254848085016,0.0003051214366233,470.81025,54.05498076923077,4.55,54.42893063583815,3.527415452293038e-05,13,54.62386363636364,53.80134146341463,0.36242662337662335
2021-11-10,53.013,3766.3,0.0015780904235721,0.0449349500270013,200648.6275,52.928828,1071.6,53.27473315986512,1.1930794155272098e-05,75,53.44614905227474,52.96698352321223,0.18654833333333334
2021-11-11,52.27426470588235,1933.5,-9.15040110083711e-05,0.0584761501116002,100896.48825,52.27987647058824,1737.7,52.18334018619084,3.02436773269202e-05,34,52.17702617672696,52.3017262512768,0.22871170212765957
2021-11-12,52.15625,748.4,-3.114261133251861e-05,0.0100663869887034,39008.89975,52.15801,108.8,52.12306219935863,1.3450543811736272e-05,20,52.11927263182454,52.12814102564102,0.17998550724637682
2021-11-13,52.3675,2.0,-0.001953497236516,-0.0010160567943586,104.72675,52.47,0.8999999999999999,52.363375000000005,-0.0005080283971793,4,52.49551724137932,52.015,0.17998550724637682
2021-11-14,52.47,0.8999999999999999,0.0,0.0,47.223,52.47,0.8999999999999999,52.470000000000006,0.0,3,52.47,,0.17998550724637682
2021-11-15,52.94229166666667,268.2,-0.0004582721801656,0.0145427785173643,14222.37175,52.96647291666667,28.1,53.028977442207314,5.422363354721984e-05,24,52.77670266621666,53.3403019575177,0.36617500000000003
2021-11-16,52.54,32.85,0.0073652430735898,0.0184421474137105,1730.96825,52.15539264705882,15.85,52.69309741248097,0.0005614047918937,17,52.63264887063654,52.86626470588235,0.06799836065573771
2021-11-17,51.65743243243244,113.25,0.0054820938928745,0.0124382312297604,5839.125999999999,51.37497297297298,-102.85,51.55961147902869,0.0001098298563334,37,52.16211538461538,51.53061545580748,0.21339555555555556
2021-11-18,49.85885416666667,308.7,0.0021451267860032,0.0104580741931253,15353.6055,49.7518234375,-287.8,49.73633138969874,3.387779136095042e-05,48,49.82002392344497,49.73339899413245,-0.10193333333333333
2021-11-19,48.85925,85.4,0.0049679413845424,0.0089407238523793,4149.863,48.61864625,-66.9,48.59324355971897,0.0001046923167725,20,49.09786486486487,48.53194681549573,0.25113870967741936
2021-11-20,48.6765,4.0,0.0120643501312472,0.005131377186371,194.853,48.09625,3.4,48.71325,0.0012828442965927,10,48.73824324324324,48.405,0.25113870967741936
2021-11-21,48.56192307692307,69.05,0.0096821077926673,0.0485451848356961,3351.399,48.096250000000005,-15.650000000000002,48.53582910934106,0.0007030439512772,13,48.73030898876405,48.41321723730815,0.25113870967741936
2021-11-22,47.66163043478261,391.25,0.0034949677962524,0.0288854735479917,18629.42425,47.49500760869566,-292.95,47.61514185303514,7.382868638464335e-05,46,48.68556459816887,47.46135267465654,0.17413333333333333
2021-11-23,46.52735294117648,138.15,0.0022193413746768,0.0034405145340489,6408.1965,46.42388970588235,-133.85,46.385787187839306,2.49041949623519e-05,17,46.911627906976754,46.37747426470588,0.4381024
2021-11-24,47.07821428571429,8.5,0.0041605131064553,0.0030343406006423,399.93775,46.88495,1.8,47.0515,0.0003569812471343,14,47.081165048543696,47.00589552238806,0.32354444444444447
2021-11-25,47.870000000000005,11.1,0.0272532188841203,0.0817542918454939,532.499,46.6,11.0,47.972882882882885,0.007365251517612,4,47.97524886877827,47.45,0.25668529411764707
2021-11-26,47.066875,96.65,0.0100187768240344,0.158424758583692,4562.95075,46.6,-93.65,47.211078634247286,0.0016391594266289,8,47.1625,47.21184445612191,0.30984736842105265
2021-11-27,46.7625,5.2,-0.0892491966111597,-0.1171109650404127,242.94175,51.345,-1.1,46.71956730769231,-0.0225213394308486,4,46.96512195121952,46.55976190476191,0.30984736842105265
2021-11-28,46.8825,1.5499999999999998,-0.0869120654396727,-0.0222765929821144,72.722,51.345,1.35,46.91741935483872,-0.0143719954723319,6,46.94068965517241,46.58,0.30984736842105265
2021-11-29,48.721973684210525,2072.2000000000003,-0.0046312003451688,-0.0183135718503458,103348.012,48.96915756578947,1105.2,49.8735701187144,-8.837743388835934e-06,76,50.54020567130359,47.68311737331954,0.1343777777777778
2021-11-30,44.93013513513513,378.05,0.005382886388618,0.016236156647683,16887.52075,44.68794222972973,-50.75,44.670072080412645,4.294711452898576e-05,74,44.728567063855785,44.62542327425373,0.08134857142857144
2021-12-01,45.01451612903226,107.45,0.0015170422228963,0.0094040972495242,4862.01425,44.94719919354839,29.15,45.24908562121917,8.752068170799694e-05,31,45.19559663250367,45.34240102171136,0.16983069306930693
2021-12-02,42.72304347826087,37.6,0.0040968575289468,0.0061880376547283,1603.92725,42.5495652173913,-6.2,42.65763962765957,0.0001645754695406,23,42.7171974522293,42.614942922374425,0.06062327586206897
2021-12-03,41.88725,135.2,0.0032913571814699,-0.0129221574813926,5627.611000000001,41.7513375,-114.2,41.62434171597634,-9.557808788012284e-05,20,42.383452380952384,41.56042301523657,0.19452571428571427
2021-12-04,41.96384615384615,152.4,-0.0109864210736235,-0.1740604434453125,6370.322,42.43,-124.09999999999998,41.80001312335958,-0.0011421288939981,13,42.21146643109541,41.75790054249547,0.19452571428571427
2021-12-05,41.803333333333335,148.6,-0.0147694241495796,-0.7238098043836888,6212.96425,42.43,-148.6,41.80998822341857,-0.0048708600564178,3,,41.80998822341857,0.19452571428571427
2021-12-06,43.30272727272728,43.4,-0.0008818877159503,-0.0130094516498672,1820.4385,43.3384125,-31.1,41.94558755760369,-0.0002997569504577,22,43.03101626016261,41.76638255033557,0.26213125
2021-12-07,45.50785714285714,88.8,-0.0004020489825092,-0.0073495742059368,4026.31075,45.52610714285714,-51.7,45.34133727477477,-8.276547529208165e-05,7,45.07796495956873,45.41088256227759,0.2358013698630137
