Unnamed: 0,id,price,size,side,liquidation,time,datetime,day,price*size,adjusted_size,average,premium,premium*size
2646,1301102548,13.6125,24.0,-1,False,2021-06-15T23:15:54.375903+00:00,2021-06-15 23:16:00,2021-06-15,326.70000000000005,-24.0,13.89,-0.019978401727861805,-0.47948164146868333
2647,1300248563,13.9875,0.7,1,False,2021-06-15T18:26:48.997107+00:00,2021-06-15 18:27:00,2021-06-15,9.79125,0.7,13.985625,0.00013406622871703355,9.384636010192348e-05
2648,1300201019,13.9875,0.6,-1,False,2021-06-15T18:12:09.222311+00:00,2021-06-15 18:13:00,2021-06-15,8.3925,-0.6,13.98255,0.0003540126800904986,0.00021240760805429915
2649,1300015426,13.9375,0.7,1,False,2021-06-15T17:35:25.199443+00:00,2021-06-15 17:36:00,2021-06-15,9.75625,0.7,13.888224999999998,0.003547969592946565,0.0024835787150625952
2650,1299782030,13.89,1.5,-1,False,2021-06-15T16:30:53.416972+00:00,2021-06-15 16:31:00,2021-06-15,20.835,-1.5,13.93455,-0.0031970892493836667,-0.0047956338740755
2651,1299650215,13.8425,86.2,-1,False,2021-06-15T15:47:58.019131+00:00,2021-06-15 15:48:00,2021-06-15,1193.2235,-86.2,13.87,-0.0019826964671953995,-0.17090843547224344
2652,1299588891,13.68,55.0,-1,False,2021-06-15T15:23:51.390116+00:00,2021-06-15 15:24:00,2021-06-15,752.4,-55.0,13.70625,-0.0019151846785226967,-0.10533515731874832
2653,1299588890,13.6875,3.9,-1,False,2021-06-15T15:23:51.390116+00:00,2021-06-15 15:24:00,2021-06-15,53.38125,-3.9,13.70625,-0.001367989056087593,-0.005335157318741612
2654,1299588889,13.7025,88.5,-1,False,2021-06-15T15:23:51.390116+00:00,2021-06-15 15:24:00,2021-06-15,1212.67125,-88.5,13.70625,-0.0002735978112174964,-0.02421340629274843
2655,1299503491,13.7125,3.8,1,False,2021-06-15T15:02:53.357724+00:00,2021-06-15 15:03:00,2021-06-15,52.1075,3.8,13.701575,0.0007973535889123085,0.0030299436378667718
2656,1299458532,13.9125,104.8,1,False,2021-06-15T14:47:23.135516+00:00,2021-06-15 14:48:00,2021-06-15,1458.03,104.8,13.764925,0.010721090016836188,1.1235702337644324
2657,1299458531,13.8375,3.3,1,False,2021-06-15T14:47:23.135516+00:00,2021-06-15 14:48:00,2021-06-15,45.66375,3.3,13.764925,0.005272458803807556,0.017399114052564935
2658,1299458530,13.825,310.6,1,False,2021-06-15T14:47:23.135516+00:00,2021-06-15 14:48:00,2021-06-15,4294.045,310.6,13.764925,0.004364353601636006,1.3555682286681436
2659,1299458529,13.81,248.9,1,False,2021-06-15T14:47:23.135516+00:00,2021-06-15 14:48:00,2021-06-15,3437.309,248.9,13.764925,0.00327462735903028,0.8150547496626367
2660,1299458528,13.8,3.8,1,False,2021-06-15T14:47:23.135516+00:00,2021-06-15 14:48:00,2021-06-15,52.44,3.8,13.764925,0.002548143197293129,0.00968294414971389
2661,1299456534,13.7625,1.8,1,False,2021-06-15T14:46:25.512588+00:00,2021-06-15 14:47:00,2021-06-15,24.7725,1.8,13.764875,-0.00017254061515270536,-0.0003105731072748697
2662,1299420311,13.955,18.3,-1,False,2021-06-15T14:35:25.650217+00:00,2021-06-15 14:36:00,2021-06-15,255.37650000000002,-18.3,13.8478,0.007741301867444594,0.1416658241742361
2663,1299392732,13.9125,0.3,1,False,2021-06-15T14:29:48.932232+00:00,2021-06-15 14:30:00,2021-06-15,4.17375,0.3,13.8975,0.0010793308148946412,0.00032379924446839236
2664,1299322238,14.1375,0.2,-1,False,2021-06-15T14:17:06.505585+00:00,2021-06-15 14:18:00,2021-06-15,2.8275,-0.2,14.170025,-0.0022953382227626218,-0.0004590676445525244
2665,1299289770,14.255,0.9,-1,False,2021-06-15T14:06:28.175137+00:00,2021-06-15 14:07:00,2021-06-15,12.829500000000001,-0.9,14.235,0.0014049877063577743,0.0012644889357219969
2666,1299263810,14.2675,6.1,1,False,2021-06-15T14:01:53.209849+00:00,2021-06-15 14:02:00,2021-06-15,87.03175,6.1,14.242625,0.0017465179347206927,0.010653759401796225
2667,1299240050,14.175,0.3,-1,False,2021-06-15T13:54:11.064653+00:00,2021-06-15 13:55:00,2021-06-15,4.2525,-0.3,14.107499999999998,0.004784688995215447,0.001435406698564634
2668,1299180556,13.895,0.3,1,False,2021-06-15T13:27:53.043354+00:00,2021-06-15 13:28:00,2021-06-15,4.1685,0.3,13.8875,0.0005400540054005809,0.00016201620162017427
2669,1298974257,13.99,8.2,-1,False,2021-06-15T12:16:51.688404+00:00,2021-06-15 12:17:00,2021-06-15,114.71799999999999,-8.2,13.8875,0.007380738073807347,0.060522052205220236
2670,1298258111,14.0775,1.2,-1,False,2021-06-15T08:20:40.547895+00:00,2021-06-15 08:21:00,2021-06-15,16.893,-1.2,13.8875,0.013681368136813754,0.016417641764176504
2671,1297768233,14.0125,2.6,-1,False,2021-06-15T04:58:38.803240+00:00,2021-06-15 04:59:00,2021-06-15,36.4325,-2.6,13.8875,0.00900090009000909,0.023402340234023634
2672,1295886529,14.225,0.3,1,False,2021-06-14T17:23:47.093499+00:00,2021-06-14 17:24:00,2021-06-14,4.2675,0.3,14.168500000000002,0.003987719236334009,0.0011963157709002025
2673,1295867794,14.2875,3.0,1,False,2021-06-14T17:17:38.715477+00:00,2021-06-14 17:18:00,2021-06-14,42.8625,3.0,14.250775,0.0025770528269515314,0.007731158480854594
2674,1295135791,14.6,3.2,-1,False,2021-06-14T15:06:54.072384+00:00,2021-06-14 15:07:00,2021-06-14,46.72,-3.2,14.585374999999999,0.0010027167625104028,0.003208693640033289
